step,timestamp,encoder,SIN_P,COS_P,SIN_N,COS_N,cycle,direction,theta,alpha,angle_error
37,2025-04-16 14:49:31,631,11838,9138,14539,17215,13,CW,207.88200000000003,208.02009262817205,0.13809262817201784
38,2025-04-16 14:49:31,620,12234,9015,14140,17349,13,CW,213.46200000000005,213.53040649190723,0.06840649190718295
39,2025-04-16 14:49:32,604,12635,8925,13752,17433,13,CW,218.89800000000005,218.87126965441985,-0.02673034558020504
40,2025-04-16 14:49:32,625,13050,8878,13337,17487,13,CW,224.52300000000005,224.41317895143845,-0.10982104856159935
41,2025-04-16 14:49:32,622,13457,8879,12922,17498,13,CW,230.12100000000007,229.88235383657258,-0.23864616342748945
42,2025-04-16 14:49:33,625,13874,8918,12514,17460,13,CW,235.74600000000007,235.41979908173994,-0.32620091826012754
43,2025-04-16 14:49:33,614,14281,8994,12117,17383,13,CW,241.27200000000008,240.91347522002667,-0.3585247799734077
44,2025-04-16 14:49:33,633,14673,9123,11712,17271,13,CW,246.96900000000008,246.5273813957395,-0.44161860426058297
45,2025-04-16 14:49:34,622,15056,9284,11334,17112,13,CW,252.5670000000001,252.11842852395876,-0.4485714760413373
46,2025-04-16 14:49:34,623,15430,9481,10971,16913,13,CW,258.1740000000001,257.8072675361933,-0.3667324638067839
47,2025-04-16 14:49:34,606,15764,9711,10628,16695,13,CW,263.6280000000001,263.3418444356497,-0.2861555643503948
48,2025-04-16 14:49:34,624,16087,9979,10302,16431,13,CW,269.2440000000001,269.07248337735575,-0.17151662264433298
49,2025-04-16 14:49:35,626,16396,10274,10004,16129,13,CW,274.8780000000001,274.8892778547046,0.011277854704474066
50,2025-04-16 14:49:35,625,16665,10600,9733,15810,13,CW,280.5030000000001,280.62943859273696,0.12643859273686076
51,2025-04-16 14:49:35,636,16901,10959,9486,15461,13,CW,286.2270000000001,286.4633878004552,0.23638780045513386
52,2025-04-16 14:49:36,614,17103,11317,9290,15095,13,CW,291.7530000000001,292.06684387449644,0.3138438744963423
53,2025-04-16 14:49:36,632,17271,11707,9122,14705,13,CW,297.4410000000001,297.8006291345731,0.3596291345730265
54,2025-04-16 14:49:36,628,17389,12113,8989,14310,13,CW,303.0930000000001,303.4382918701297,0.3452918701296426
55,2025-04-16 14:49:36,613,17469,12514,8910,13903,13,CW,308.61000000000007,308.94204939126337,0.3320493912632969
56,2025-04-16 14:49:37,627,17515,12927,8870,13482,13,CW,314.25300000000004,314.5201464831514,0.26714648315135037
57,2025-04-16 14:49:37,624,17506,13346,8867,13072,13,CW,319.869,320.0104394140991,0.14143941409906802
58,2025-04-16 14:49:37,635,17454,13769,8910,12648,13,CW,325.584,325.63583995622895,0.051839956228945994
59,2025-04-16 14:49:38,627,17373,14175,9006,12231,13,CW,331.227,331.17803235502834,-0.048967644971639857
60,2025-04-16 14:49:38,639,17234,14589,9134,11822,13,CW,336.97799999999995,336.8644707073912,-0.11352929260874589
61,2025-04-16 14:49:38,623,17057,14979,9300,11437,13,CW,342.5849999999999,342.43028004941687,-0.15471995058305765
62,2025-04-16 14:49:39,627,16852,15350,9514,11052,13,CW,348.2279999999999,348.1084345409616,-0.11956545903831284
63,2025-04-16 14:49:39,620,16612,15699,9757,10701,13,CW,353.8079999999999,353.6975249531933,-0.11047504680658449
64,2025-04-16 14:49:40,632,16326,16039,10029,10371,13,CW,359.49599999999987,359.43359193103123,-0.0624080689686366
0,2025-04-16 14:49:43,-34,16314,16046,10037,10359,13,CCW,359.1899999999999,359.6145974755061,0.42459747550623206
1,2025-04-16 14:49:43,-597,16582,15727,9769,10678,13,CCW,353.8169999999999,354.1312762722995,0.314276272299594
2,2025-04-16 14:49:43,-639,16839,15363,9523,11034,13,CCW,348.0659999999999,348.357268353575,0.2912683535751057
3,2025-04-16 14:49:43,-611,17043,15001,9316,11404,13,CCW,342.5669999999999,342.8409764290766,0.27397642907669706
4,2025-04-16 14:49:44,-627,17215,14615,9141,11796,13,CCW,336.9239999999999,337.24320353435996,0.31920353436004234
5,2025-04-16 14:49:44,-634,17359,14202,9010,12202,13,CCW,331.2179999999999,331.56373782814745,0.3457378281475485
6,2025-04-16 14:49:44,-627,17453,13789,8920,12616,13,CCW,325.57499999999993,325.9851893754012,0.41018937540127354
7,2025-04-16 14:49:45,-639,17499,13369,8866,13049,13,CCW,319.82399999999996,320.31564843612614,0.4916484361261837
8,2025-04-16 14:49:45,-617,17507,12953,8864,13454,13,CCW,314.27099999999996,314.8768545442113,0.6058545442113541
9,2025-04-16 14:49:45,-635,17473,12529,8908,13874,13,CCW,308.556,309.23800653857506,0.6820065385750809
10,2025-04-16 14:49:45,-627,17390,12123,8985,14292,13,CCW,302.913,303.6281210794689,0.7151210794688723
11,2025-04-16 14:49:46,-615,17270,11733,9107,14682,13,CCW,297.378,298.1426811423445,0.7646811423445001
12,2025-04-16 14:49:46,-629,17117,11339,9276,15065,13,CCW,291.717,292.4659233984174,0.7489233984173893
13,2025-04-16 14:49:46,-616,16915,10978,9472,15432,13,CCW,286.173,286.84078688372176,0.6677868837217602
14,2025-04-16 14:49:47,-635,16673,10624,9708,15787,13,CCW,280.458,281.0205394679902,0.5625394679901774
15,2025-04-16 14:49:47,-621,16412,10297,9981,16104,13,CCW,274.869,275.31079031017146,0.44179031017142734
16,2025-04-16 14:49:47,-634,16112,9993,10284,16407,13,CCW,269.163,269.4644381064327,0.3014381064326699
17,2025-04-16 14:49:48,-617,15784,9730,10599,16674,13,CCW,263.61,263.77281578661064,0.16281578661062213
18,2025-04-16 14:49:48,-622,15437,9494,10947,16904,13,CCW,258.012,258.0653057329982,0.053305732998182975
19,2025-04-16 14:49:48,-610,15086,9292,11309,17089,13,CCW,252.522,252.54588479674885,0.02388479674885957
20,2025-04-16 14:49:48,-626,14697,9128,11688,17257,13,CCW,246.888,246.87599680251157,-0.01200319748843981
21,2025-04-16 14:49:49,-625,14298,9005,12081,17379,13,CCW,241.263,241.28382956383007,0.020829563830062625
22,2025-04-16 14:49:49,-611,13904,8918,12483,17450,13,CCW,235.764,235.8338211516844,0.06982115168437986
23,2025-04-16 14:49:49,-632,13489,8873,12898,17490,13,CCW,230.07600000000002,230.2557697246291,0.17976972462906815
24,2025-04-16 14:49:50,-618,13069,8878,13300,17487,13,CCW,224.514,224.78487333810187,0.27087333810186465
25,2025-04-16 14:49:50,-632,12656,8920,13721,17435,13,CCW,218.82600000000002,219.21870662559422,0.3927066255942009
26,2025-04-16 14:49:50,-605,12255,9002,14125,17344,13,CCW,213.38100000000003,213.77398897364878,0.3929889736487553
27,2025-04-16 14:49:50,-617,11860,9128,14510,17225,13,CCW,207.82800000000003,208.3806288048055,0.5526288048054653
28,2025-04-16 14:49:51,-626,11467,9296,14899,17052,13,CCW,202.19400000000005,202.7642189623689,0.5702189623688412
29,2025-04-16 14:49:51,-623,11100,9495,15276,16840,13,CCW,196.58700000000005,197.1720500764735,0.5850500764734647
30,2025-04-16 14:49:51,-628,10737,9738,15630,16600,13,CCW,190.93500000000006,191.48731143190037,0.5523114319003071
31,2025-04-16 14:49:52,-614,10403,10009,15957,16330,13,CCW,185.40900000000005,185.8748607795743,0.46586077957425687
32,2025-04-16 14:49:52,-632,10092,10316,16275,16013,13,CCW,179.72100000000006,180.0554487352881,0.3344487352880492
33,2025-04-16 14:49:52,-622,9812,10643,16555,15681,13,CCW,174.12300000000005,174.37865241830968,0.25565241830963714
34,2025-04-16 14:49:53,-628,9557,11006,16800,15328,13,CCW,168.47100000000006,168.64999088291643,0.17899088291636644
35,2025-04-16 14:49:53,-603,9349,11368,17011,14958,13,CCW,163.04400000000007,163.12064227631322,0.07664227631315157
36,2025-04-16 14:49:53,-620,9176,11756,17191,14564,13,CCW,157.46400000000006,157.496347043666,0.032347043665936326
37,2025-04-16 14:49:53,-629,9035,12168,17325,14160,13,CCW,151.80300000000005,151.84765069021256,0.04465069021250656
38,2025-04-16 14:49:54,-621,8937,12584,17421,13748,13,CCW,146.21400000000006,146.26298655828714,0.048986558287083426
39,2025-04-16 14:49:54,-632,8891,13005,17478,13316,13,CCW,140.52600000000007,140.60610773179013,0.08010773179006492
40,2025-04-16 14:49:54,-616,8881,13421,17487,12902,13,CCW,134.98200000000006,135.1235558044733,0.14155580447325633
41,2025-04-16 14:49:55,-631,8913,13847,17444,12486,13,CCW,129.30300000000005,129.51727776881535,0.21427776881529326
42,2025-04-16 14:49:55,-626,8993,14259,17370,12071,13,CCW,123.66900000000005,123.91351965328136,0.24451965328130143
43,2025-04-16 14:49:55,-611,9118,14650,17256,11679,13,CCW,118.17000000000006,118.43295468117822,0.262954681178158
44,2025-04-16 14:49:55,-627,9273,15041,17090,11300,13,CCW,112.52700000000006,112.81879812543559,0.29179812543553396
45,2025-04-16 14:49:56,-615,9468,15409,16894,10934,13,CCW,106.99200000000006,107.19591743330852,0.20391743330846168
46,2025-04-16 14:49:56,-638,9713,15759,16663,10576,13,CCW,101.25000000000006,101.40464609757692,0.1546460975768582
47,2025-04-16 14:49:56,-624,9981,16088,16392,10257,13,CCW,95.63400000000006,95.66378726948744,0.02978726948738597
48,2025-04-16 14:49:57,-637,10274,16393,16086,9960,13,CCW,89.90100000000005,89.86772192525484,-0.03327807474521194
49,2025-04-16 14:49:57,-622,10599,16656,15770,9692,13,CCW,84.30300000000005,84.18524327715465,-0.11775672284539951
50,2025-04-16 14:49:57,-629,10952,16892,15421,9458,13,CCW,78.64200000000005,78.42224343440898,-0.21975656559106937
51,2025-04-16 14:49:58,-616,11303,17091,15057,9272,13,CCW,73.09800000000006,72.89204191557485,-0.20595808442520536
52,2025-04-16 14:49:58,-629,11687,17258,14673,9109,13,CCW,67.43700000000005,67.21680164370116,-0.22019835629889428
53,2025-04-16 14:49:58,-632,12089,17376,14280,8983,13,CCW,61.74900000000005,61.5926744680545,-0.15632553194555499
54,2025-04-16 14:49:58,-620,12485,17459,13876,8908,13,CCW,56.169000000000054,56.098630907885195,-0.0703690921148592
55,2025-04-16 14:49:59,-639,12898,17504,13455,8870,13,CCW,50.418000000000056,50.47388347339313,0.05588347339307376
56,2025-04-16 14:49:59,-629,13315,17499,13045,8869,13,CCW,44.757000000000055,44.94674748555502,0.18974748555496745
57,2025-04-16 14:49:59,-636,13734,17454,12629,8918,13,CCW,39.03300000000006,39.35116167206729,0.3181616720672338
58,2025-04-16 14:50:00,-627,14133,17373,12213,9012,13,CCW,33.39000000000006,33.81535334734144,0.4253533473413853
59,2025-04-16 14:50:00,-613,14526,17247,11823,9136,13,CCW,27.873000000000058,28.369148529490133,0.4961485294900747
60,2025-04-16 14:50:00,-633,14921,17076,11437,9303,13,CCW,22.17600000000006,22.739735122872162,0.563735122872103
61,2025-04-16 14:50:00,-628,15294,16874,11057,9516,13,CCW,16.524000000000058,17.057582617761284,0.5335826177612262
62,2025-04-16 14:50:01,-637,15653,16631,10693,9764,13,CCW,10.791000000000057,11.28577655335721,0.494776553357152
63,2025-04-16 14:50:01,-620,15990,16358,10370,10031,13,CCW,5.211000000000058,5.658610775683485,0.4476107756834269
64,2025-04-16 14:50:02,-638,16303,16050,10053,10343,13,CCW,-0.530999999999942,-0.16836665522879457,0.3626333447711474
0,2025-04-16 14:50:06,-25,16310,16043,10041,10361,14,CW,-0.22499999999999998,-0.3727639343470628,-0.1477639343470628
1,2025-04-16 14:50:07,595,16017,16340,10345,10057,14,CW,5.13,5.211381977073756,0.0813819770737565
2,2025-04-16 14:50:07,624,15689,16612,10674,9782,14,CW,10.745999999999999,10.850325092085768,0.10432509208576946
3,2025-04-16 14:50:07,639,15321,16864,11030,9537,14,CW,16.497,16.648036264308587,0.15103626430858696
4,2025-04-16 14:50:07,626,14949,17066,11406,9322,14,CW,22.131,22.30709561588128,0.1760956158812803
5,2025-04-16 14:50:08,638,14561,17238,11805,9145,14,CW,27.873,28.00055813932488,0.12755813932487925
6,2025-04-16 14:50:08,624,14158,17371,12199,9019,14,CW,33.489000000000004,33.551951854558695,0.06295185455869046
7,2025-04-16 14:50:08,615,13756,17457,12599,8929,14,CW,39.024,39.003619485049455,-0.020380514950545603
8,2025-04-16 14:50:09,633,13349,17500,13021,8873,14,CW,44.721000000000004,44.561867981717,-0.15913201828300316
9,2025-04-16 14:50:09,627,12933,17508,13432,8870,14,CW,50.364000000000004,50.08720454334002,-0.2767954566599826
10,2025-04-16 14:50:09,636,12513,17472,13847,8906,14,CW,56.088,55.70690330354421,-0.38109669645579203
11,2025-04-16 14:50:09,623,12119,17390,14255,8976,14,CW,61.695,61.20056375452225,-0.49443624547775045
12,2025-04-16 14:50:10,637,11719,17266,14657,9096,14,CW,67.428,66.86531706980088,-0.5626829301991165
13,2025-04-16 14:50:10,628,11330,17109,15036,9262,14,CW,73.08,72.51810025085518,-0.5618997491448141
14,2025-04-16 14:50:10,629,10964,16910,15406,9452,14,CW,78.741,78.18281636864896,-0.5581836313510422
15,2025-04-16 14:50:11,612,10632,16677,15750,9673,14,CW,84.249,83.73474469532812,-0.5142553046718774
16,2025-04-16 14:50:11,627,10298,16412,16068,9943,14,CW,89.892,89.49263635578234,-0.399363644217658
17,2025-04-16 14:50:11,633,9995,16116,16373,10239,14,CW,95.589,95.28261608367364,-0.30638391632635376
18,2025-04-16 14:50:12,625,9733,15790,16648,10554,14,CW,101.214,100.97564585844407,-0.2383541415559307
19,2025-04-16 14:50:12,638,9492,15435,16886,10909,14,CW,106.956,106.79002657553372,-0.16597342446628716
20,2025-04-16 14:50:12,616,9286,15074,17083,11274,14,CW,112.5,112.40340408965449,-0.0965959103455134
21,2025-04-16 14:50:12,632,9126,14678,17250,11656,14,CW,118.188,118.08081101010202,-0.10718898989797765
22,2025-04-16 14:50:13,629,9003,14273,17375,12060,14,CW,123.849,123.74498348026788,-0.10401651973212722
23,2025-04-16 14:50:13,611,8919,13873,17445,12466,14,CW,129.348,129.2113611986726,-0.1366388013274218
24,2025-04-16 14:50:13,623,8880,13454,17484,12881,14,CW,134.955,134.76729463879883,-0.18770536120118209
25,2025-04-16 14:50:14,619,8891,13035,17484,13291,14,CW,140.526,140.24332147950668,-0.2826785204933344
26,2025-04-16 14:50:14,631,8938,12614,17429,13722,14,CW,146.205,145.89294340958224,-0.3120565904177681
27,2025-04-16 14:50:14,624,9026,12201,17335,14135,14,CW,151.82100000000003,151.44943037442215,-0.37156962557787665
28,2025-04-16 14:50:14,634,9168,11784,17203,14542,14,CW,157.52700000000002,157.14474394946433,-0.38225605053568756
29,2025-04-16 14:50:15,614,9339,11399,17033,14931,14,CW,163.05300000000003,162.68881689498335,-0.3641831050166786
30,2025-04-16 14:50:15,622,9547,11027,16814,15312,14,CW,168.65100000000004,168.36259538968795,-0.2884046103120852
31,2025-04-16 14:50:15,611,9791,10675,16576,15660,14,CW,174.15000000000003,173.93715360119495,-0.21284639880508394
32,2025-04-16 14:50:16,627,10076,10336,16299,15995,14,CW,179.79300000000003,179.696359521286,-0.09664047871402204
33,2025-04-16 14:50:16,625,10381,10033,15985,16311,14,CW,185.41800000000003,185.4444196614503,0.02641966145026231
34,2025-04-16 14:50:16,612,10709,9762,15660,16583,14,CW,190.92600000000004,191.0235274201475,0.09752742014745763
35,2025-04-16 14:50:17,633,11077,9513,15305,16829,14,CW,196.62300000000005,196.7837758164883,0.1607758164882398
36,2025-04-16 14:50:17,620,11446,9309,14932,17042,14,CW,202.20300000000006,202.38168034749992,0.1786803474998635
37,2025-04-16 14:50:17,630,11836,9142,14538,17217,14,CW,207.87300000000005,208.01377892587118,0.14077892587113183
38,2025-04-16 14:50:17,621,12238,9010,14145,17344,14,CW,213.46200000000005,213.52851300069483,0.06651300069478339
39,2025-04-16 14:50:18,604,12636,8923,13752,17435,14,CW,218.89800000000005,218.88626222603034,-0.011737773969713317
40,2025-04-16 14:50:18,625,13045,8883,13334,17492,14,CW,224.52300000000005,224.40515363994302,-0.11784636005702964
41,2025-04-16 14:50:18,620,13457,8877,12927,17495,14,CW,230.10300000000007,229.85500704280273,-0.24799295719734005
42,2025-04-16 14:50:19,627,13877,8914,12518,17459,14,CW,235.74600000000007,235.41590162877978,-0.33009837122028785
43,2025-04-16 14:50:19,617,14275,8998,12111,17388,14,CW,241.29900000000006,240.91781055552264,-0.3811894444774282
44,2025-04-16 14:50:19,630,14674,9124,11713,17271,14,CW,246.96900000000005,246.53578028225385,-0.43321971774619783
45,2025-04-16 14:50:19,622,15061,9280,11338,17108,14,CW,252.56700000000006,252.13075534199058,-0.4362446580094854
46,2025-04-16 14:50:20,626,15432,9482,10969,16914,14,CW,258.2010000000001,257.83686110223516,-0.36413889776491715
47,2025-04-16 14:50:20,604,15761,9714,10626,16695,14,CW,263.63700000000006,263.3544834529333,-0.28251654706673435
48,2025-04-16 14:50:20,622,16090,9977,10307,16427,14,CW,269.23500000000007,269.07730202463756,-0.15769797536250962
49,2025-04-16 14:50:21,628,16395,10275,10005,16129,14,CW,274.88700000000006,274.89076846467816,0.0037684646781031006
50,2025-04-16 14:50:21,624,16659,10604,9728,15814,14,CW,280.50300000000004,280.63080041053377,0.12780041053372315
51,2025-04-16 14:50:21,634,16901,10957,9489,15462,14,CW,286.20900000000006,286.4405188665862,0.23151886658615695
52,2025-04-16 14:50:22,617,17106,11316,9291,15093,14,CW,291.76200000000006,292.08367792772367,0.3216779277236128
53,2025-04-16 14:50:22,632,17268,11710,9119,14708,14,CW,297.45000000000005,297.8050669417753,0.3550669417752488
54,2025-04-16 14:50:22,627,17388,12114,8990,14309,14,CW,303.093,303.4518521624152,0.35885216241518947
55,2025-04-16 14:50:22,615,17474,12511,8913,13899,14,CW,308.62800000000004,308.95449036627105,0.3264903662710026
56,2025-04-16 14:50:23,626,17515,12930,8869,13485,14,CW,314.26200000000006,314.5239065920401,0.2619065920400203
57,2025-04-16 14:50:23,621,17504,13346,8866,13074,14,CW,319.85100000000006,320.00038394327066,0.14938394327060678
58,2025-04-16 14:50:23,636,17457,13765,8916,12645,14,CW,325.57500000000005,325.6344724543484,0.05947245434833803
59,2025-04-16 14:50:24,629,17371,14178,9005,12230,14,CW,331.23600000000005,331.20752011666065,-0.028479883339400658
60,2025-04-16 14:50:24,638,17230,14592,9133,11823,14,CW,336.97800000000007,336.8853836399597,-0.0926163600403811
61,2025-04-16 14:50:24,623,17059,14979,9304,11434,14,CW,342.58500000000004,342.4555991417448,-0.12940085825522374
62,2025-04-16 14:50:24,631,16854,15352,9517,11051,14,CW,348.264,348.1305520700498,-0.1334479299501936
63,2025-04-16 14:50:25,616,16609,15702,9755,10706,14,CW,353.808,353.69246490749947,-0.1155350925005223
64,2025-04-16 14:50:26,632,16326,16039,10030,10371,14,CW,359.496,359.439645867338,-0.05635413266196565
0,2025-04-16 14:50:29,-35,16312,16047,10037,10360,14,CCW,359.181,359.62508877763935,0.44408877763936516
1,2025-04-16 14:50:29,-598,16584,15724,9772,10676,14,CCW,353.799,354.1315970000857,0.332597000085741
2,2025-04-16 14:50:29,-636,16840,15365,9526,11035,14,CCW,348.075,348.3713966179731,0.2963966179731301
3,2025-04-16 14:50:29,-612,17043,15002,9314,11407,14,CCW,342.567,342.82544820451415,0.2584482045141385
4,2025-04-16 14:50:30,-626,17217,14612,9141,11797,14,CCW,336.933,337.216164277538,0.2831642775379919
5,2025-04-16 14:50:30,-635,17361,14201,9012,12203,14,CCW,331.218,331.55328672480715,0.3352867248071334
6,2025-04-16 14:50:30,-627,17453,13790,8917,12620,14,CCW,325.57500000000005,325.9655842079376,0.3905842079375361
7,2025-04-16 14:50:31,-637,17497,13368,8865,13046,14,CCW,319.84200000000004,320.33204351412235,0.4900435141223056
8,2025-04-16 14:50:31,-621,17512,12951,8866,13454,14,CCW,314.25300000000004,314.8681208983546,0.6151208983545757
9,2025-04-16 14:50:31,-633,17474,12530,8907,13877,14,CCW,308.55600000000004,309.2306246015712,0.6746246015711677
10,2025-04-16 14:50:31,-630,17389,12124,8986,14293,14,CCW,302.886,303.62876559963905,0.7427655996390286
11,2025-04-16 14:50:32,-613,17271,11731,9108,14681,14,CCW,297.369,298.1407756214942,0.7717756214941573
12,2025-04-16 14:50:32,-628,17115,11339,9277,15065,14,CCW,291.71700000000004,292.46192473308986,0.7449247330898174
13,2025-04-16 14:50:32,-615,16915,10979,9469,15433,14,CCW,286.182,286.8564635999227,0.6744635999226603
14,2025-04-16 14:50:33,-637,16674,10624,9709,15789,14,CCW,280.449,281.0150926013516,0.5660926013516132
15,2025-04-16 14:50:33,-619,16411,10296,9982,16104,14,CCW,274.878,275.3022738529561,0.4242738529561052
